ID;MSG;SHARES;LIKES;COMMENTS;PROPERTIES;CREATED
425297090970774_781480302019116;"Join our team in the Netherlands!#job #vacancy #almere #netherlands #baan #vacature #yanmar #quality #assurance #engineer #yanmarmarine";"{""count""=>13}";32;1;;2017-03-29T09:46:13+0000
425297090970774_780844055416074;"Looking back at the Louis Vuitton AMERICA’S CUP World Series Fukuoka, the First America's Cup to be held in Asia. YANMAR was so proud to be OFFICIAL TOP MARINE PARTNER for this event. Up next: Qualifiers on 26th May in Bermuda! #OTUSA #YANMAR #americascup #proudsponsor #dieselengines #chaseboat #poweredbyyanmar";;16;0;;2017-03-28T07:46:49+0000
425297090970774_780304082136738;;;15;0;;2017-03-27T09:50:05+0000
425297090970774_778566192310527;"The YANMAR chase boats have many important functions like help in towing before and after the race, tracking the progress of the race and be stand by for any immediate support. But one other important aspect is to gather information. While the racing catamarans set to reach speeds in excess of 40 knots (74.1 km/h), the chase boats catch up to monitor and gather data, check out the video!#poweredbyyanmar #chaseboat #OTUSA #YANMAR #Scorpionribs #yanmarmarine #yanmarmarineinternational";;6;0;;2017-03-24T12:55:36+0000
425297090970774_778415275658952;"Tideman Boats sea trial, powered by YANMAR's 6LPA-STP 315hp!#poweredbyyanmar #tidemanboats #YANMAR #dieselengine";;24;0;;2017-03-24T07:41:10+0000
425297090970774_777904119043401;The Norwegian International Boat Show  2017 22 - 26 March;"{""count""=>8}";41;0;;2017-03-23T12:40:55+0000
425297090970774_772248462942300;"The Yanmar powered ORACLE TEAM USA chaseboat picked up an unfortunate little fellow from the water this week. Experts from the local Bermuda turtle project diagnosed that he ingested too much plastic.. a good reminder to keep our oceans clean! The turtle will be taken care of by the Bermuda aquarium and hopefully he can return to his natural habitat soon! #YANMAR #chaseboat #totherescue #bermudaturtleproject";"{""count""=>2}";22;0;;2017-03-14T14:40:01+0000
425297090970774_772125936287886;"Did you read the nice article on YANMAR's new generation common-rail engines in the March issue of Motor Boat & Yachting?#YANMAR";"{""count""=>4}";26;0;;2017-03-14T07:41:51+0000
425297090970774_768417683325378;;;17;0;;2017-03-08T11:41:44+0000
425297090970774_765280860305727;"Last week this incident proved once more that extreme sailing is also extremely dangerous! ORACLE TEAM USA's grinder Graeme Spence went overboard in front of the main beam, and fell in the water between the two hulls. Luckily he surfaced with two thumbs up, and the Yanmar powered chase boat was there to pick him up!#extremesailing #OTUSA #YANMAR";"{""count""=>2}";11;0;;2017-03-03T07:20:39+0000
425297090970774_764359820397831;"Some nice video's by Powerboat & RIB Magazine who tested the new Redbay Boats 13m all-weather cabin RIB. Of course powered by twin YANMAR 8LV 370 HP diesels!#poweredbyYANMAR #Redbay";;22;0;;2017-03-01T14:05:28+0000
425297090970774_763756233791523;"Denmarks only indoor boat show is open for sailing enthusiasts from 24 Feb - 5 March. YANMAR distributor  Johs. Thornam welcomes you to their stand to see Yanmar's range of best in class & clean engines!#boatshowfredericia #YANMAR #JohsThornam";"{""count""=>6}";30;0;;2017-02-28T12:16:53+0000
425297090970774_763247753842371;"Last week the Swiss YANMAR Marine Distributor ""Promot AG"" was present at the Suisse Nautic 2017 boat show. From 15 - 19 February the YANMAR engines were shown at this boat and watersport show in Bern. Promot AG has had a good show; lots of interested people and people who are happy with the YANMAR product visited their booth.#yanmar #suissenautic #promotAG #switzerland";"{""count""=>1}";25;0;;2017-02-27T13:51:34+0000
