ID;MSG;SHARES;LIKES;COMMENTS;PROPERTIES;CREATED
126296050809084_1069206049851408;Nothing will get you to your favorite fishing hole faster or smoother than the new YANMAR Bull Series UTV. www.thebullseries.com;"{""count""=>3}";17;0;;2017-03-14T17:15:32+0000
126296050809084_1068463953258951;Congratulations to all of our dealers who recently earned awards during the 2017 YANMAR National Agricultural Equipment Dealer Convention!;"{""count""=>7}";45;0;;2017-03-13T16:55:19+0000
126296050809084_1065768226861857;Cool use of YANMAR's clean diesel engine technology in Takeuchi's first compact hybrid excavator.;"{""count""=>5}";24;0;;2017-03-10T19:05:19+0000
126296050809084_1064228260349187;YANMAR SV100-2A working hard in the Steelwrist booth at 2017 CONEXPO-CON/AGG show in Las Vegas! Come by and check it out in booth #G1027!;"{""count""=>7}";25;0;;2017-03-09T16:00:38+0000
126296050809084_1062792900492723;Learn more about YANMAR America's sub-compact tractors by watching our latest interview on RFD-TV.;"{""count""=>3}";5;0;;2017-03-08T15:45:26+0000
126296050809084_1061825347256145;Natural Gas is poised for growth in the commercial building market according to the American Gas Association. Learn more about how your building can use more natural gas with YANMAR's VRF and CHP solutions.;"{""count""=>3}";8;0;;2017-03-07T18:30:47+0000
126296050809084_1060879814017365;Attention Construction Equipment, Agriculture Equipment & Industrial dealers, your best YANMAR Genuine Parts promotion is back!  A great opportunity to stock up in preparation for the Spring season with exciting new deals and sales! Email parts-ya@yanmar.com or call 1-800-966-7685 for more information.;"{""count""=>3}";7;0;;2017-03-06T16:20:21+0000
126296050809084_1058027460969267;Mid-South Farm and Gin Show today & tomorrow! Come see us in booth 7063. #YANMARTractor;"{""count""=>1}";19;0;;2017-03-03T15:10:54+0000
126296050809084_1057216097717070;There are plenty of opportunities to learn more about YANMAR's VRF HVAC and CHP systems in March. Click the link below to find an event near you.;;6;0;;2017-03-02T15:50:34+0000
126296050809084_1056607304444616;Interested in YANMAR's new BULL Series UTVs? Check out the current promotions available with purchase at an Authorized YANMAR Dealer near you!;"{""count""=>10}";26;0;;2017-03-01T19:25:14+0000
126296050809084_1055514191220594;Come by and see our Construction Equipment Division at booth #4906 at the 2017 ARA's The Rental Show!;"{""count""=>4}";22;0;;2017-02-28T13:25:05+0000
126296050809084_1054828294622517;Incat Crowther has delivered the vessel Ultramar, a high capacity Catamaran Passenger Ferry powered by twin YANMAR 12AYM-WGT engines, to the Mexican operator Ultramar.;"{""count""=>6}";18;0;;2017-02-27T18:05:25+0000
126296050809084_1052098938228786;Building and Maintaining Your Dealership Brand from Rural Lifestyle Dealer part 2.;"{""count""=>1}";7;0;;2017-02-24T16:45:29+0000
126296050809084_1051307504974596;Don't forget to come see our Construction Equipment at booth #4906 at the 2017 ARA The Rental Show next week!;;5;0;;2017-02-23T19:50:21+0000
126296050809084_1050085168430163;The diesel engine has been the heart of YANMAR since 1933. Learn more about today's #cleandiesel technology used in our equipment and by leading brands around the world. https://www.yanmar.com/us/products/industrial-engines/;"{""count""=>9}";9;0;;2017-02-22T15:30:54+0000
126296050809084_1049052028533477;Happy Engineers Week! Thank you to all of the hardworking engineers at our company, and those we partner with.;"{""count""=>2}";7;1;;2017-02-21T18:10:24+0000
126296050809084_1047921225313224;The YANMAR America office will be closed today in observance of Presidents' Day. We will resume normal operating hours tomorrow.;"{""count""=>2}";6;0;;2017-02-20T13:01:10+0000
126296050809084_1045070492264964;YANMAR excavators working hard on Google Fiber rollout in Nashville #spotted;"{""count""=>2}";12;0;;2017-02-17T15:10:25+0000
126296050809084_1044200899018590;Considering upgrading or replacing your HVAC system? Make sure you take into account the system's lifecycle cost, not just the upfront cost.;"{""count""=>1}";4;0;;2017-02-16T18:30:44+0000
126296050809084_1043134779125202;Getting ready to kick off National Farm Machinery Show 2017! Come check out our tractors & UTVs in booth 5016.;"{""count""=>3}";17;3;;2017-02-15T13:43:58+0000
126296050809084_1042705822501431;Come see us in booth GS18 during the World Ag Expo, Tulare, Ca happening now through Thursday!;;14;1;;2017-02-14T20:22:14+0000
126296050809084_1041842589254421;Interested in learning more about our BULL Series Yanmar UTV? Check out their new website at www.thebullseries.com.;"{""count""=>19}";31;0;;2017-02-13T16:15:27+0000
126296050809084_1039863942785619;Snow is no match for our tractors!;;21;0;;2017-02-10T19:30:56+0000
126296050809084_1039840079454672;A Sustainable Future;"{""count""=>4}";10;0;;2017-02-10T18:50:17+0000
126296050809084_1039103522861661;"""AFM 35 White Line running in Québec, Canada! Great performance for a small 75hp, 10t excavator, with minimal fuel consumption!"" - AFM-Forest #afmforest #yanmar #sv100 Les Équipements Marquis inc";;17;0;;2017-02-09T16:28:38+0000
126296050809084_1038492569589423;Building and Maintaining Your Dealership Brand (Part 1) from Rural Lifestyle Dealer;"{""count""=>6}";23;0;;2017-02-08T20:10:34+0000
126296050809084_1037401709698509;YANMAR's Commercial Marine Engines are the workhorses of the waterways. Learn more: https://www.yanmar.com/us/products/marine-engines/commercial-engines/;"{""count""=>8}";15;0;;2017-02-07T15:25:19+0000
126296050809084_1036705293101484;If you're in Florida & interested in learning more about our Energy Systems products, check out our upcoming Sustainable Energy Trailer appearance dates with Florida City Gas for next week.;"{""count""=>2}";11;0;;2017-02-06T19:35:18+0000
126296050809084_1034442826661064;Cheering on the Atlanta Falcons and our hometown representative #44 Vic Beasley tonight! #InBrotherhood #RiseUp;"{""count""=>3}";24;3;;2017-02-05T17:00:35+0000
